path,split,class_name,class_id,group,xml_path
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_202.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_202.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_203.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_203.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_204.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_204.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_205.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_205.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_206.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_206.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_207.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_207.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_208.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_208.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_209.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_209.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_21.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_21.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_210.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_210.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_211.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_211.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_212.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_212.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_213.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_213.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_214.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_214.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_215.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_215.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_216.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_216.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_217.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_217.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_218.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_218.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_219.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_219.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_22.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_22.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_220.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_220.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_221.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_221.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_222.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_222.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_223.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_223.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_224.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_224.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_225.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_225.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_226.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_226.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_227.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_227.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_228.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_228.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_229.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_229.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_23.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_23.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_230.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_230.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_231.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_231.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_232.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_232.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_233.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_233.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_234.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_234.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_235.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_235.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_236.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_236.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_237.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_237.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_238.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_238.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_239.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_239.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_24.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_24.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_240.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_240.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_25.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_25.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_26.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_26.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_27.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_27.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_28.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_28.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_29.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_29.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_3.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_3.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_30.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_30.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_31.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_31.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_32.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_32.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_33.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_33.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_34.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_34.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_35.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_35.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_36.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_36.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_37.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_37.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_38.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_38.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_39.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_39.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_4.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_4.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_40.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_40.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_41.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_41.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_42.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_42.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_43.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_43.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_44.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_44.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_45.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_45.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_46.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_46.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_47.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_47.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_48.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_48.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_49.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_49.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_5.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_5.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_50.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_50.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_51.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_51.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_52.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_52.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_53.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_53.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_54.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_54.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_55.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_55.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_56.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_56.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_57.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_57.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_58.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_58.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_59.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_59.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_6.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_6.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_60.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_60.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_61.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_61.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_62.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_62.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_63.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_63.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_64.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_64.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_65.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_65.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_66.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_66.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_67.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_67.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_68.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_68.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_69.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_69.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_7.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_7.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_70.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_70.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_71.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_71.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_72.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_72.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_73.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_73.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_74.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_74.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_75.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_75.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_76.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_76.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_77.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_77.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_78.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_78.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_79.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_79.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_8.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_8.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_80.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_80.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_81.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_81.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_82.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_82.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_83.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_83.xml
/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/images/pitted_surface/pitted_surface_84.jpg,train,pitted_surface,3,G1,/Users/ananyakulkarni/Desktop/q hybrid traditional gans/NEU-DET/train/annotations/pitted_surface_84.xml
